<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AMBV4.SA,D,20110817,000000,51.1200,51.9900,51.1200,51.6000,2426300,0
AMBV4.SA,D,20110818,000000,50.0000,51.4000,49.7200,51.4000,2042400,0
AMBV4.SA,D,20110819,000000,51.2900,52.9800,50.6100,52.0000,2716700,0
AMBV4.SA,D,20110822,000000,52.5000,52.7200,51.5000,51.5000,1540000,0
AMBV4.SA,D,20110823,000000,51.6100,53.6100,51.2900,53.4000,2207800,0
AMBV4.SA,D,20110824,000000,53.2000,53.6500,52.3600,53.2000,1399500,0
AMBV4.SA,D,20110825,000000,52.9000,53.5200,52.7500,53.0000,1362900,0
AMBV4.SA,D,20110826,000000,52.9200,52.9300,51.7100,52.0200,1997100,0
AMBV4.SA,D,20110829,000000,52.8500,53.8000,52.3100,53.3800,1803300,0
AMBV4.SA,D,20110830,000000,53.3700,54.4800,52.9200,54.0000,972900,0
AMBV4.SA,D,20110831,000000,54.7900,55.9100,54.1400,55.3500,2267800,0
AMBV4.SA,D,20110901,000000,55.9000,57.3000,55.0300,55.0300,3544700,0
AMBV4.SA,D,20110902,000000,54.4400,55.5800,54.3700,55.0000,2389200,0
AMBV4.SA,D,20110905,000000,53.7200,54.8900,53.7100,54.3000,958300,0
AMBV4.SA,D,20110906,000000,53.9600,54.6800,53.7400,54.3300,2116400,0
AMBV4.SA,D,20110908,000000,55.0000,55.2800,54.0800,54.4800,1983900,0
AMBV4.SA,D,20110909,000000,54.0000,54.2000,53.3100,53.6500,1523200,0
AMBV4.SA,D,20110912,000000,53.5000,54.2000,52.6000,54.0200,1885200,0
AMBV4.SA,D,20110913,000000,54.1900,54.5000,53.6300,54.3500,1189200,0
AMBV4.SA,D,20110914,000000,54.5600,55.6900,54.5600,55.1500,1607200,0
AMBV4.SA,D,20110915,000000,55.4000,55.8400,54.7700,55.2100,923600,0
AMBV4.SA,D,20110916,000000,55.0100,55.8000,55.0100,55.4100,1225400,0
AMBV4.SA,D,20110919,000000,55.0600,56.5900,54.8600,56.5300,2091600,0
AMBV4.SA,D,20110920,000000,56.5700,57.8000,55.9000,57.0000,1602900,0
AMBV4.SA,D,20110921,000000,57.1600,58.2900,56.8700,56.9900,1447800,0
AMBV4.SA,D,20110922,000000,56.0000,57.1000,54.6900,56.0500,2475500,0
AMBV4.SA,D,20110923,000000,55.9900,57.1500,55.2200,55.8000,1921600,0
AMBV4.SA,D,20110926,000000,56.4000,56.7900,54.9200,55.8500,1434400,0
AMBV4.SA,D,20110927,000000,56.2800,56.3000,55.3000,55.4000,1845400,0
AMBV4.SA,D,20110928,000000,55.2000,56.4800,55.1300,55.8900,1748500,0
AMBV4.SA,D,20110929,000000,56.1200,56.9400,55.5500,56.2500,1318700,0
AMBV4.SA,D,20110930,000000,56.1000,56.9000,55.5000,56.7500,1731000,0
AMBV4.SA,D,20111003,000000,55.7000,56.6700,55.0300,55.3000,1642600,0
AMBV4.SA,D,20111004,000000,55.2000,56.5800,54.8300,55.7000,2295800,0
AMBV4.SA,D,20111005,000000,55.5600,56.7300,55.4200,56.4000,1460500,0
AMBV4.SA,D,20111006,000000,56.9000,57.8100,55.7500,55.9000,2384500,0
AMBV4.SA,D,20111007,000000,56.3100,57.2000,55.8100,55.9600,1386600,0
AMBV4.SA,D,20111010,000000,56.6000,56.8500,56.1200,56.6000,997000,0
AMBV4.SA,D,20111011,000000,56.2000,56.7700,56.1500,56.2600,953400,0
AMBV4.SA,D,20111013,000000,56.3000,56.9900,56.3000,56.6000,2024100,0
AMBV4.SA,D,20111014,000000,56.7000,57.0000,55.8200,56.6000,1988800,0
AMBV4.SA,D,20111017,000000,56.3500,57.7000,56.3500,57.0500,1482400,0
AMBV4.SA,D,20111018,000000,57.1800,58.0500,57.0200,58.0000,1736700,0
AMBV4.SA,D,20111019,000000,58.2900,59.0600,58.2400,58.6000,1614300,0
AMBV4.SA,D,20111020,000000,59.0000,59.5400,58.3100,58.5900,1295900,0
AMBV4.SA,D,20111021,000000,58.8600,59.4700,58.4400,58.7300,1240100,0
AMBV4.SA,D,20111024,000000,59.0500,59.3600,58.2400,58.5500,1380400,0
AMBV4.SA,D,20111025,000000,58.1100,58.7000,57.6800,58.7000,962900,0
AMBV4.SA,D,20111026,000000,58.8500,59.1000,58.0600,58.3500,1575200,0
AMBV4.SA,D,20111027,000000,59.1500,59.2000,57.0200,57.1800,3798800,0
AMBV4.SA,D,20111028,000000,57.4800,57.5700,56.8500,57.2100,1273900,0
AMBV4.SA,D,20111031,000000,57.0800,57.5600,56.5100,57.3500,1416000,0
AMBV4.SA,D,20111101,000000,57.0000,58.1800,56.5100,57.8100,1831900,0
AMBV4.SA,D,20111103,000000,58.1000,58.3000,57.3000,57.8100,1251200,0
AMBV4.SA,D,20111104,000000,57.6500,58.2300,57.3300,57.8300,1366500,0
AMBV4.SA,D,20111107,000000,57.8300,58.0400,57.1600,57.4800,892200,0
AMBV4.SA,D,20111108,000000,57.3500,57.6500,56.6500,57.1000,2054900,0
AMBV4.SA,D,20111109,000000,56.8000,57.9600,56.5500,57.9000,1819000,0
AMBV4.SA,D,20111110,000000,57.8900,58.0200,57.3000,57.4900,1609200,0
AMBV4.SA,D,20111111,000000,57.9000,58.5800,57.5500,58.0700,946800,0
AMBV4.SA,D,20111114,000000,57.9900,58.4800,57.6800,58.1100,936500,0
AMBV4.SA,D,20111116,000000,57.7100,59.3400,57.7100,58.8000,1655800,0
AMBV4.SA,D,20111117,000000,58.5200,58.7900,57.8500,58.0000,1272500,0
AMBV4.SA,D,20111118,000000,58.0700,58.4100,57.4100,57.6600,671300,0
AMBV4.SA,D,20111121,000000,57.4900,57.6000,56.8100,57.3900,1181700,0
AMBV4.SA,D,20111122,000000,57.1200,58.0000,57.0500,57.3900,809600,0
AMBV4.SA,D,20111123,000000,57.1600,58.2500,56.9100,57.7900,876400,0
AMBV4.SA,D,20111124,000000,58.2700,58.9200,57.8500,58.5000,570100,0
AMBV4.SA,D,20111125,000000,58.2500,58.9600,58.1200,58.4500,742500,0
AMBV4.SA,D,20111128,000000,58.7500,59.3500,58.1900,59.1500,992600,0
AMBV4.SA,D,20111129,000000,59.4000,60.4800,59.2200,59.8600,1649800,0
AMBV4.SA,D,20111130,000000,60.5000,61.4900,60.0000,60.4000,2333900,0
AMBV4.SA,D,20111201,000000,60.8700,62.3400,60.7300,62.1100,1410100,0
AMBV4.SA,D,20111202,000000,62.3000,63.7200,61.5000,61.8000,1357400,0
AMBV4.SA,D,20111205,000000,62.9900,62.9900,61.1300,61.7000,1059200,0
AMBV4.SA,D,20111206,000000,61.7000,62.7700,61.2300,62.7700,827600,0
AMBV4.SA,D,20111207,000000,62.9000,63.9200,62.4300,63.4500,1358100,0
AMBV4.SA,D,20111208,000000,63.5700,64.4100,62.4000,64.0100,1610200,0
AMBV4.SA,D,20111209,000000,64.2800,64.6300,63.9100,64.1900,1277100,0
AMBV4.SA,D,20111212,000000,64.7500,64.7500,63.8500,64.3900,1330600,0
AMBV4.SA,D,20111213,000000,64.5000,65.5600,64.0000,65.4000,1403600,0
AMBV4.SA,D,20111214,000000,65.4000,65.6500,65.0900,65.0900,2225300,0
AMBV4.SA,D,20111215,000000,65.5000,66.0000,65.1000,66.0000,1297700,0
AMBV4.SA,D,20111216,000000,66.1100,66.7500,65.9100,65.9600,1019600,0
AMBV4.SA,D,20111219,000000,66.3900,67.6000,65.9700,66.5600,1210200,0
AMBV4.SA,D,20111220,000000,66.9800,67.2200,66.5100,67.1000,1647200,0
AMBV4.SA,D,20111221,000000,67.1500,67.2000,66.0000,66.2200,1726300,0
AMBV4.SA,D,20111222,000000,66.6000,66.7700,65.8000,65.9700,1063800,0
AMBV4.SA,D,20111223,000000,66.3400,66.7900,65.7300,66.5900,707200,0
AMBV4.SA,D,20111226,000000,66.7100,67.2000,66.0500,66.1000,460200,0
AMBV4.SA,D,20111227,000000,66.1100,66.9700,66.1100,66.6900,836200,0
AMBV4.SA,D,20111228,000000,66.9400,66.9400,66.2500,66.5900,823900,0
AMBV4.SA,D,20111229,000000,66.5900,67.3000,66.3600,67.3000,1090900,0
AMBV4.SA,D,20120102,000000,67.4900,68.0000,66.7400,67.6000,575900,0
AMBV4.SA,D,20120103,000000,67.4900,68.0100,66.3000,66.7000,1821800,0
AMBV4.SA,D,20120104,000000,66.7000,66.7000,64.2000,64.4200,2437900,0
AMBV4.SA,D,20120105,000000,64.2900,64.2900,63.4200,63.8500,1774200,0
AMBV4.SA,D,20120106,000000,64.2100,64.7900,63.4800,63.9900,932000,0
AMBV4.SA,D,20120109,000000,64.5000,64.9500,63.3000,63.6200,1838400,0
AMBV4.SA,D,20120110,000000,63.7200,64.1700,62.8100,63.5000,1806800,0
AMBV4.SA,D,20120111,000000,63.3800,64.0000,63.3300,63.8500,879700,0
AMBV4.SA,D,20120112,000000,64.0000,64.2500,63.5500,64.0000,1091000,0
AMBV4.SA,D,20120113,000000,63.9500,64.1500,63.4600,64.0000,1504300,0
AMBV4.SA,D,20120116,000000,64.0000,64.9500,63.9500,64.7000,608800,0
AMBV4.SA,D,20120117,000000,64.7000,65.3600,64.2700,65.3600,1502900,0
AMBV4.SA,D,20120118,000000,65.3600,65.5800,64.4300,65.5800,1916600,0
AMBV4.SA,D,20120119,000000,65.4200,65.9700,65.0100,65.6000,1085800,0
AMBV4.SA,D,20120120,000000,65.6000,65.7900,64.6800,64.9500,1058700,0
AMBV4.SA,D,20120123,000000,64.9000,65.1900,64.0900,64.6300,1240000,0
AMBV4.SA,D,20120124,000000,64.5400,65.2800,64.1300,64.9200,1091400,0
AMBV4.SA,D,20120126,000000,64.6200,65.1200,64.1700,64.9800,2072600,0
AMBV4.SA,D,20120127,000000,64.7500,65.1000,63.5200,63.7000,1240200,0
AMBV4.SA,D,20120130,000000,63.4600,63.9500,62.1700,63.8600,1140700,0
AMBV4.SA,D,20120131,000000,63.9000,64.0300,63.4500,64.0000,1906800,0
AMBV4.SA,D,20120201,000000,64.2900,65.0900,63.8400,65.0900,1806400,0
AMBV4.SA,D,20120202,000000,65.0800,65.2400,64.1500,65.0100,1185800,0
AMBV4.SA,D,20120203,000000,64.5200,65.9400,64.5000,65.3400,1634900,0
AMBV4.SA,D,20120206,000000,65.3400,65.6200,64.1500,64.7400,1070200,0
AMBV4.SA,D,20120207,000000,64.4000,65.1100,64.1800,64.3000,698000,0
AMBV4.SA,D,20120208,000000,64.2000,64.4700,63.3100,63.6300,1190100,0
AMBV4.SA,D,20120209,000000,63.6300,64.2000,63.0100,64.1500,1098800,0
AMBV4.SA,D,20120210,000000,63.7900,64.3500,63.2000,64.1000,1002700,0
AMBV4.SA,D,20120213,000000,64.1900,65.3500,63.9000,65.0500,799400,0
AMBV4.SA,D,20120214,000000,65.0500,65.3600,64.2800,64.8000,1089900,0
AMBV4.SA,D,20120215,000000,65.2000,65.3000,64.2300,64.4500,1124200,0
AMBV4.SA,D,20120216,000000,64.6900,66.0000,64.3200,65.9600,1420400,0
AMBV4.SA,D,20120217,000000,66.2200,67.0000,66.0900,66.9500,1312900,0
AMBV4.SA,D,20120222,000000,65.5000,66.2800,65.0000,66.2800,2382100,0
AMBV4.SA,D,20120223,000000,65.8100,66.5900,65.3100,66.2700,1504000,0
AMBV4.SA,D,20120224,000000,66.0600,68.0000,65.8500,68.0000,1897500,0
AMBV4.SA,D,20120227,000000,67.8900,68.8700,67.2400,68.5400,1778500,0
AMBV4.SA,D,20120228,000000,68.7100,69.3500,68.4000,68.4000,1426100,0
AMBV4.SA,D,20120229,000000,68.9000,69.4900,68.7500,69.1000,1345400,0
AMBV4.SA,D,20120301,000000,68.6500,68.7200,67.8100,68.4000,981400,0
AMBV4.SA,D,20120302,000000,68.4000,69.2000,68.0500,69.2000,1087200,0
AMBV4.SA,D,20120305,000000,68.7100,69.3900,68.5100,69.3700,869800,0
AMBV4.SA,D,20120306,000000,68.8000,69.4300,68.6300,68.9000,1248200,0
AMBV4.SA,D,20120307,000000,69.2000,70.9200,68.8500,70.9200,1372100,0
AMBV4.SA,D,20120308,000000,71.5000,72.3700,71.3500,72.0000,1522700,0
AMBV4.SA,D,20120312,000000,73.4400,75.3600,72.7400,74.6000,1471800,0
AMBV4.SA,D,20120313,000000,74.9000,75.5000,74.1300,75.2800,1185100,0
AMBV4.SA,D,20120314,000000,75.0600,76.1100,74.4000,74.9500,1453800,0
AMBV4.SA,D,20120315,000000,74.5300,74.5300,73.8000,73.9900,859700,0
AMBV4.SA,D,20120316,000000,73.8400,74.5500,73.3000,73.3000,1246500,0
AMBV4.SA,D,20120319,000000,73.4400,74.7200,73.2100,74.6500,833400,0
AMBV4.SA,D,20120320,000000,74.5500,75.4800,74.2600,75.4800,1199100,0
AMBV4.SA,D,20120321,000000,75.5000,76.1000,75.1500,75.7300,1175500,0
AMBV4.SA,D,20120323,000000,77.5000,77.5000,76.1300,77.2700,1289300,0
AMBV4.SA,D,20120326,000000,77.2500,80.1000,77.0100,80.1000,1269600,0
AMBV4.SA,D,20120327,000000,80.0900,81.1900,78.4100,79.1000,1862300,0
AMBV4.SA,D,20120328,000000,79.1000,79.4700,75.3200,75.6500,2444000,0
AMBV4.SA,D,20120329,000000,75.9300,76.5000,74.7200,76.1600,2092300,0
AMBV4.SA,D,20120330,000000,77.0000,77.5900,74.3600,75.5500,2321700,0
AMBV4.SA,D,20120402,000000,75.6900,77.1000,75.6800,77.1000,1163900,0
AMBV4.SA,D,20120403,000000,77.1000,77.9500,76.5000,77.0000,977900,0
AMBV4.SA,D,20120404,000000,76.2000,76.4800,74.5700,75.0000,1842100,0
AMBV4.SA,D,20120405,000000,74.9900,75.0000,73.9600,74.6500,1274600,0
AMBV4.SA,D,20120409,000000,74.1000,74.9000,73.1900,74.4500,723100,0
AMBV4.SA,D,20120410,000000,74.1500,75.5000,74.1500,75.1800,1157900,0
AMBV4.SA,D,20120411,000000,75.5100,77.4100,75.3400,77.3000,1344500,0
AMBV4.SA,D,20120412,000000,77.5500,78.1500,77.2300,78.1500,1009500,0
AMBV4.SA,D,20120413,000000,77.9600,78.9700,77.6900,78.8500,1041500,0
AMBV4.SA,D,20120416,000000,79.7400,79.8600,77.1600,78.0800,1436600,0
AMBV4.SA,D,20120417,000000,79.1500,79.6500,78.2500,79.4400,1343900,0
AMBV4.SA,D,20120418,000000,79.6900,80.9900,79.1900,80.9900,2111100,0
AMBV4.SA,D,20120419,000000,80.9000,82.5000,80.8700,81.4000,1070000,0
AMBV4.SA,D,20120420,000000,81.9900,83.7500,81.5900,82.8000,1583500,0
AMBV4.SA,D,20120423,000000,82.2000,82.7000,80.2800,82.0000,1203300,0
AMBV4.SA,D,20120424,000000,81.9300,82.6400,80.7000,81.3500,933200,0
AMBV4.SA,D,20120425,000000,81.4100,82.7000,81.4100,82.0500,1114900,0
AMBV4.SA,D,20120426,000000,81.9500,82.1900,81.4900,81.9900,1050600,0
AMBV4.SA,D,20120427,000000,81.8400,82.7300,81.6000,81.8000,834600,0
AMBV4.SA,D,20120430,000000,81.9800,81.9800,79.4000,80.2900,1786200,0
AMBV4.SA,D,20120502,000000,79.5100,80.4200,79.1500,80.1400,2254800,0
AMBV4.SA,D,20120503,000000,80.1600,81.1300,80.1600,80.5000,1271300,0
AMBV4.SA,D,20120504,000000,80.9000,80.9200,78.2100,78.8000,2031600,0
AMBV4.SA,D,20120507,000000,78.3000,80.4000,78.3000,80.4000,1427900,0
AMBV4.SA,D,20120508,000000,80.0000,80.5000,79.0300,79.2000,1457200,0
AMBV4.SA,D,20120509,000000,78.5700,79.1800,77.0000,78.1600,1949700,0
AMBV4.SA,D,20120510,000000,78.5100,79.2500,77.4000,77.7900,1227100,0
AMBV4.SA,D,20120511,000000,77.4000,77.9800,76.5000,77.0000,1316600,0
AMBV4.SA,D,20120514,000000,76.6800,77.5000,75.8600,77.2400,1660100,0
AMBV4.SA,D,20120516,000000,78.0000,78.5000,76.5600,77.2000,1709900,0
AMBV4.SA,D,20120521,000000,77.0500,77.8500,76.0000,76.7000,1580700,0
AMBV4.SA,D,20120522,000000,76.6500,77.9800,75.7100,77.4900,2517000,0
AMBV4.SA,D,20120523,000000,77.3000,77.8200,74.2400,75.5000,1733100,0
AMBV4.SA,D,20120524,000000,75.5100,76.5500,74.7800,75.8000,1591900,0
AMBV4.SA,D,20120525,000000,75.8000,76.3000,75.1000,75.2900,1128300,0
AMBV4.SA,D,20120528,000000,75.5000,76.3800,75.5000,75.6000,601600,0
AMBV4.SA,D,20120529,000000,76.1400,76.8000,75.4300,75.9400,1201700,0
AMBV4.SA,D,20120530,000000,75.6000,76.7900,75.2400,76.1500,1287100,0
AMBV4.SA,D,20120531,000000,75.2000,77.1000,74.4300,77.1000,2829400,0
AMBV4.SA,D,20120601,000000,76.0000,76.5000,73.2000,73.4200,2136300,0
AMBV4.SA,D,20120605,000000,72.4500,73.1500,72.0500,72.0500,2063700,0
AMBV4.SA,D,20120606,000000,72.6300,75.4900,72.4000,75.4900,2291800,0
AMBV4.SA,D,20120608,000000,74.5000,75.5700,72.0500,74.4800,1784700,0
AMBV4.SA,D,20120611,000000,75.0000,75.8500,73.6100,73.8200,1313100,0
AMBV4.SA,D,20120612,000000,73.8500,75.4900,73.8500,75.0000,1456200,0
AMBV4.SA,D,20120613,000000,74.6400,75.6000,73.7100,74.8900,3100000,0
AMBV4.SA,D,20120614,000000,75.9600,76.1000,74.5100,75.2000,1491100,0
AMBV4.SA,D,20120615,000000,75.5900,75.8900,73.4000,75.4000,4743900,0
AMBV4.SA,D,20120618,000000,75.0000,77.3000,74.7000,77.2500,1912100,0
AMBV4.SA,D,20120619,000000,77.2500,79.7200,77.2500,78.8500,2275200,0
AMBV4.SA,D,20120620,000000,79.0000,79.0400,76.6100,78.4000,2278100,0
AMBV4.SA,D,20120621,000000,77.9000,78.3900,76.6200,76.6200,1431100,0
AMBV4.SA,D,20120622,000000,76.4100,77.1400,74.5600,75.5900,1170900,0
AMBV4.SA,D,20120625,000000,74.2500,76.4900,74.2500,76.2400,642300,0
AMBV4.SA,D,20120626,000000,76.0000,76.7000,75.7000,76.7000,1542500,0
AMBV4.SA,D,20120627,000000,76.7000,77.0000,75.3700,75.4300,1144500,0
AMBV4.SA,D,20120628,000000,75.4300,76.5600,75.2800,75.9900,1275200,0
AMBV4.SA,D,20120629,000000,77.0000,78.2000,76.0600,77.3000,1976800,0
AMBV4.SA,D,20120702,000000,77.2900,77.4800,75.5800,76.0200,1091800,0
AMBV4.SA,D,20120703,000000,76.0200,77.8900,75.5600,77.8900,1119000,0
AMBV4.SA,D,20120704,000000,77.5700,79.0000,76.9300,79.0000,587500,0
AMBV4.SA,D,20120705,000000,79.0000,79.0000,77.0100,77.9000,1165600,0
AMBV4.SA,D,20120706,000000,77.6500,77.9900,76.3100,77.1500,877700,0
AMBV4.SA,D,20120710,000000,76.5400,77.2900,75.6000,75.7600,1133400,0
AMBV4.SA,D,20120711,000000,75.9100,76.4500,75.3900,75.9500,1005900,0
AMBV4.SA,D,20120712,000000,75.4600,75.5400,74.8600,74.8600,822600,0
AMBV4.SA,D,20120713,000000,75.1000,75.2600,74.3000,75.0000,736800,0
AMBV4.SA,D,20120716,000000,74.9900,75.2000,74.2500,74.2500,1123300,0
AMBV4.SA,D,20120717,000000,74.6300,75.1600,73.9900,73.9900,726000,0
AMBV4.SA,D,20120718,000000,74.0000,75.6400,73.3000,75.5700,1172600,0
AMBV4.SA,D,20120719,000000,75.2500,76.6100,75.0400,75.8500,1118400,0
AMBV4.SA,D,20120720,000000,75.4600,75.9800,74.6200,75.2000,1339900,0
AMBV4.SA,D,20120723,000000,74.5100,75.9100,74.0500,75.9100,1131400,0
AMBV4.SA,D,20120724,000000,76.3800,76.3800,74.4200,74.5500,908300,0
AMBV4.SA,D,20120725,000000,74.8200,74.9400,73.5400,74.2900,1158900,0
AMBV4.SA,D,20120726,000000,74.9500,77.4800,74.4200,77.4200,1599600,0
AMBV4.SA,D,20120727,000000,77.7700,80.2600,77.5200,79.8000,1709900,0
AMBV4.SA,D,20120731,000000,80.5000,80.9800,78.6100,78.6100,1727100,0
AMBV4.SA,D,20120801,000000,78.6600,80.8400,78.6600,79.2300,1290300,0
AMBV4.SA,D,20120802,000000,79.1500,80.0500,77.1500,77.8200,1037300,0
AMBV4.SA,D,20120803,000000,79.0200,79.6700,77.5300,77.7500,1199500,0
AMBV4.SA,D,20120806,000000,77.4500,79.8500,77.4500,79.3400,908100,0
AMBV4.SA,D,20120807,000000,79.8000,80.2600,78.7000,78.7000,1086800,0
AMBV4.SA,D,20120808,000000,77.8100,78.6000,77.2900,78.1500,1723700,0
AMBV4.SA,D,20120809,000000,78.4400,78.4400,77.2000,77.7900,877000,0
AMBV4.SA,D,20120810,000000,77.1100,77.8000,76.5400,77.2900,1122500,0
AMBV4.SA,D,20120814,000000,76.5500,77.7800,76.5000,77.0000,1173500,0
AMBV4.SA,D,20120815,000000,76.6800,77.0000,76.2200,77.0000,1247400,0
AMBV4.SA,D,20120816,000000,77.4500,77.7900,76.2100,77.0000,1086700,0
AMBV4.SA,D,20120817,000000,77.2000,77.4900,76.2900,76.3300,1429900,0
AMBV4.SA,D,20120820,000000,76.3000,76.9900,75.9000,76.0500,1048300,0
AMBV4.SA,D,20120821,000000,76.4400,76.8000,74.0200,74.0200,1428500,0
AMBV4.SA,D,20120822,000000,74.2100,75.3000,73.9200,75.1200,1699800,0
AMBV4.SA,D,20120823,000000,75.0000,75.8000,74.5100,75.8000,1158300,0
AMBV4.SA,D,20120824,000000,75.7700,76.4000,75.0300,76.1100,845400,0
AMBV4.SA,D,20120827,000000,76.2400,76.2400,75.3800,76.0000,852100,0
AMBV4.SA,D,20120828,000000,75.6500,76.5500,75.4000,75.6300,942900,0
AMBV4.SA,D,20120829,000000,76.0000,76.2400,74.4800,75.2000,962000,0
AMBV4.SA,D,20120830,000000,75.0300,75.5000,74.5000,75.1500,1199000,0
AMBV4.SA,D,20120831,000000,75.3700,76.8500,75.3700,76.8500,1659200,0
AMBV4.SA,D,20120903,000000,76.9800,77.5000,76.0000,76.5700,655700,0
AMBV4.SA,D,20120904,000000,76.2500,76.6200,75.1500,75.3000,1084700,0
AMBV4.SA,D,20120905,000000,75.9800,75.9800,74.5500,75.0000,898000,0
AMBV4.SA,D,20120906,000000,75.2000,77.5500,75.2000,77.4800,2145600,0
AMBV4.SA,D,20120910,000000,77.5000,77.7000,75.1100,75.4300,2136200,0
AMBV4.SA,D,20120911,000000,74.8000,76.4200,74.8000,76.0000,1337500,0
AMBV4.SA,D,20120912,000000,76.0200,76.9700,74.5700,75.7500,1939400,0
AMBV4.SA,D,20120913,000000,75.7300,77.2500,74.9400,76.7800,2193500,0
AMBV4.SA,D,20120914,000000,76.5000,78.3200,76.3100,77.1600,2666000,0
AMBV4.SA,D,20120917,000000,77.1300,78.3000,76.8000,77.4900,1580200,0
AMBV4.SA,D,20120918,000000,77.9000,77.9500,76.3000,76.3000,1182300,0
AMBV4.SA,D,20120919,000000,76.3100,77.0900,76.1600,76.2100,1324900,0
AMBV4.SA,D,20120920,000000,76.0000,77.1700,75.8600,76.6500,891200,0
AMBV4.SA,D,20120921,000000,76.5500,78.1200,76.5500,77.4000,1313300,0
AMBV4.SA,D,20120924,000000,77.7400,78.0000,77.2500,77.9800,1527600,0
AMBV4.SA,D,20120925,000000,77.7200,78.4300,77.3700,77.8500,1429700,0
AMBV4.SA,D,20120926,000000,77.7900,78.3400,77.0600,77.7400,1329600,0
AMBV4.SA,D,20120927,000000,77.5200,78.4800,77.1500,78.3700,1599600,0
AMBV4.SA,D,20120928,000000,78.3900,78.4500,76.4800,77.6900,2581600,0
AMBV4.SA,D,20121001,000000,79.0300,79.2500,78.3100,78.8200,1794700,0
AMBV4.SA,D,20121002,000000,79.1900,79.9900,78.2800,79.9400,1259600,0
AMBV4.SA,D,20121003,000000,79.8100,80.0000,79.4000,79.5000,996600,0
AMBV4.SA,D,20121004,000000,79.7900,80.7500,79.5400,80.7500,846900,0
AMBV4.SA,D,20121005,000000,80.7600,81.9300,80.7500,81.9300,1715500,0
AMBV4.SA,D,20121008,000000,81.5500,83.8100,81.3500,83.5500,1380300,0
AMBV4.SA,D,20121009,000000,83.2100,83.8900,81.1700,81.1700,1397800,0
AMBV4.SA,D,20121010,000000,81.3000,29.2200,81.0000,81.7700,1385300,0
AMBV4.SA,D,20121011,000000,82.0000,82.3400,81.6800,82.1100,1060000,0
AMBV4.SA,D,20121016,000000,82.9400,84.0000,82.9400,83.8500,1923700,0
AMBV4.SA,D,20121017,000000,83.9100,84.4800,83.4100,84.4600,2032100,0
AMBV4.SA,D,20121018,000000,84.2900,85.5000,83.5800,85.5000,1838200,0
AMBV4.SA,D,20121019,000000,85.3900,85.5800,83.6300,83.9800,1962900,0
AMBV4.SA,D,20121022,000000,84.0000,84.5400,83.3800,83.3800,1837000,0
AMBV4.SA,D,20121023,000000,83.4500,83.8200,82.6800,83.0600,976300,0
AMBV4.SA,D,20121024,000000,83.4900,83.9400,81.6000,82.3500,889400,0
AMBV4.SA,D,20121025,000000,82.7700,83.9300,81.7400,82.3000,1220900,0
AMBV4.SA,D,20121026,000000,82.0000,82.4700,81.0600,82.2100,1156800,0
AMBV4.SA,D,20121029,000000,82.2200,83.7000,82.2200,83.6500,746900,0
AMBV4.SA,D,20121030,000000,84.0000,84.3500,82.9700,83.2000,540500,0
AMBV4.SA,D,20121031,000000,84.5000,85.0700,82.4500,83.0000,1762600,0
AMBV4.SA,D,20121101,000000,83.8900,83.8900,82.3300,83.0000,968000,0
AMBV4.SA,D,20121105,000000,82.9900,83.5800,82.6000,83.5800,844400,0
AMBV4.SA,D,20121106,000000,83.3700,83.8900,82.1000,83.6000,782700,0
AMBV4.SA,D,20121107,000000,83.4600,83.4900,82.1900,83.0000,943000,0
AMBV4.SA,D,20121108,000000,83.0900,83.3200,81.3700,81.9000,2605400,0
AMBV4.SA,D,20121109,000000,81.7100,81.8800,80.4600,80.7500,1514600,0
AMBV4.SA,D,20121112,000000,81.4000,81.4000,80.5000,80.9300,516300,0
AMBV4.SA,D,20121113,000000,81.1000,82.2900,80.3000,82.2000,942900,0
AMBV4.SA,D,20121114,000000,81.9100,82.3900,80.7900,81.5000,1033300,0
AMBV4.SA,D,20121116,000000,81.8800,84.0800,81.1200,84.0800,1903900,0
AMBV4.SA,D,20121119,000000,82.8200,84.5600,82.8200,84.0500,1039900,0
AMBV4.SA,D,20121121,000000,83.6200,85.4600,83.6200,85.4000,1209100,0
AMBV4.SA,D,20121122,000000,85.3100,85.4600,84.4400,84.8000,589900,0
AMBV4.SA,D,20121126,000000,85.9000,86.1400,84.7800,85.7000,757900,0
AMBV4.SA,D,20121127,000000,85.6000,85.8700,85.0500,85.5000,1026400,0
AMBV4.SA,D,20121128,000000,85.0400,86.3200,84.8000,86.3200,1031000,0
AMBV4.SA,D,20121129,000000,86.3500,86.5200,85.1500,85.9900,1332900,0
AMBV4.SA,D,20121130,000000,85.7500,89.0900,85.7500,88.5000,3888100,0
AMBV4.SA,D,20121203,000000,89.5000,90.0000,88.1000,90.0000,1559100,0
AMBV4.SA,D,20121204,000000,89.5500,89.9000,87.4000,88.2900,1559300,0
AMBV4.SA,D,20121205,000000,87.7500,88.5000,87.2000,87.6500,1445800,0
AMBV4.SA,D,20121206,000000,87.6900,88.2500,86.9200,88.1900,1393000,0
AMBV4.SA,D,20121207,000000,88.3700,88.7600,87.5100,87.7500,1328200,0
AMBV4.SA,D,20121210,000000,86.5500,89.4800,86.0000,87.9100,2619100,0
AMBV4.SA,D,20121211,000000,88.0600,88.8900,87.8400,88.3500,1993100,0
